code,uh_name,bh_esc,bh_month,bh_pc,bh_er,bh_rh,bh_qd
1318,Cuenca Tambo,HadGEM2-ES,8,2.015570175,2.969348684,1.654804094,6.787823953
1318,Cuenca Tambo,HadGEM2-ES,9,2.404020468,3.336913743,1.202086988,3.910077222
1318,Cuenca Tambo,HadGEM2-ES,10,5.21001462,5.617222953,1.027847222,2.514846333
1318,Cuenca Tambo,HadGEM2-ES,11,10.68903509,8.943599415,1.068804825,2.790655
1318,Cuenca Tambo,HadGEM2-ES,12,30.30650585,19.54945175,2.777851608,10.44809572
13932,Cuenca Fernández,HadGEM2-ES,1,34.06944444,14.54547222,6.791027778,1.765137139
13932,Cuenca Fernández,HadGEM2-ES,2,104.7833333,36.43677778,20.32652778,6.196257778
13932,Cuenca Fernández,HadGEM2-ES,3,159.7,62.06361111,43.44808333,11.83102806
13932,Cuenca Fernández,HadGEM2-ES,4,132.7805556,41.97411111,73.79466667,20.8785575
13932,Cuenca Fernández,HadGEM2-ES,5,21.75833333,9.657083333,54.87177778,15.03801667
13932,Cuenca Fernández,HadGEM2-ES,6,1.061111111,1.220583333,33.32586111,9.414837878
13932,Cuenca Fernández,HadGEM2-ES,7,1.413888889,1.097277778,21.81586111,5.932324944
13932,Cuenca Fernández,HadGEM2-ES,8,0,0.042083333,14.54236111,3.917640833
13932,Cuenca Fernández,HadGEM2-ES,9,0.044444444,0.07175,9.816277778,2.693041111
13932,Cuenca Fernández,HadGEM2-ES,10,0.686111111,0.683333333,7.258027778,1.891771167
13932,Cuenca Fernández,HadGEM2-ES,11,1.075,1.009138889,5.095388889,1.343331667
13932,Cuenca Fernández,HadGEM2-ES,12,12.31388889,4.774472222,4.886722222,1.24416198
13934,Cuenca Quebrada Seca,HadGEM2-ES,1,44.37777778,17.49802778,9.640361111,1.683560278
13934,Cuenca Quebrada Seca,HadGEM2-ES,2,176.4666667,46.73008333,37.92855556,7.763938422
13934,Cuenca Quebrada Seca,HadGEM2-ES,3,157.7666667,64.70844444,65.47686111,11.9380225
13934,Cuenca Quebrada Seca,HadGEM2-ES,4,117.2722222,43.68136111,73.19686111,13.81960528
13934,Cuenca Quebrada Seca,HadGEM2-ES,5,37.20555556,14.39586111,59.08513889,10.799665
13934,Cuenca Quebrada Seca,HadGEM2-ES,6,1.486111111,1.468694444,38.31961111,7.222582222
13934,Cuenca Quebrada Seca,HadGEM2-ES,7,2.883333333,1.490611111,25.23638889,4.575560389
13934,Cuenca Quebrada Seca,HadGEM2-ES,8,0.005555556,0.070888889,16.96383333,3.045049556
13934,Cuenca Quebrada Seca,HadGEM2-ES,9,0.080555556,0.114388889,11.46511111,2.093742528
13934,Cuenca Quebrada Seca,HadGEM2-ES,10,1.886111111,1.840416667,8.472888889,1.468958989
13934,Cuenca Quebrada Seca,HadGEM2-ES,11,1.622222222,1.188388889,5.994472222,1.051756806
13934,Cuenca Quebrada Seca,HadGEM2-ES,12,15.35277778,5.299666667,6.114472222,1.039920844
137152,Cuenca Choclón,HadGEM2-ES,1,2.841666667,2.812722222,0.028138889,0.002027778
137152,Cuenca Choclón,HadGEM2-ES,2,1.25,1.362472222,0.020111111,0.000923333
137152,Cuenca Choclón,HadGEM2-ES,3,0.408333333,0.434166667,0.0125,0.000123222
137152,Cuenca Choclón,HadGEM2-ES,4,0.166666667,0.167861111,0.006583333,0
137152,Cuenca Choclón,HadGEM2-ES,5,1.891666667,1.629388889,0.011138889,0.000636667
137152,Cuenca Choclón,HadGEM2-ES,6,0.052777778,0.169222222,0.014638889,0.001018056
137152,Cuenca Choclón,HadGEM2-ES,7,0.186111111,0.225555556,0.008472222,0.000121083
137152,Cuenca Choclón,HadGEM2-ES,8,0.741666667,0.760027778,0.006666667,0
137152,Cuenca Choclón,HadGEM2-ES,9,0.263888889,0.294805556,0.004027778,0
137152,Cuenca Choclón,HadGEM2-ES,10,0.069444444,0.086111111,0.002472222,0
137152,Cuenca Choclón,HadGEM2-ES,11,0.086111111,0.086111111,0.001472222,0
137152,Cuenca Choclón,HadGEM2-ES,12,1.541666667,1.289888889,0.065194444,0.009588889
137158,Cuenca Honda,HadGEM2-ES,1,5.452777778,5.27525,0.173027778,0.009908685
137158,Cuenca Honda,HadGEM2-ES,2,3.175,2.98725,0.152472222,0.011487594
137158,Cuenca Honda,HadGEM2-ES,3,0.013888889,0.25175,0.026944444,0.000856833
137158,Cuenca Honda,HadGEM2-ES,4,0.330555556,0.420361111,0.012833333,4.14E-05
137158,Cuenca Honda,HadGEM2-ES,5,1.361111111,1.356388889,0.024027778,0.0003075
137158,Cuenca Honda,HadGEM2-ES,6,2.569444444,2.405111111,0.046111111,0.001196994
137158,Cuenca Honda,HadGEM2-ES,7,0.266666667,0.377111111,0.021555556,0.000901111
137158,Cuenca Honda,HadGEM2-ES,8,0.116666667,0.136361111,0.002527778,0
137158,Cuenca Honda,HadGEM2-ES,9,0.144444444,0.15425,0.002833333,0
137158,Cuenca Honda,HadGEM2-ES,10,0.047222222,0.046194444,0.001722222,0
137158,Cuenca Honda,HadGEM2-ES,11,1.366666667,1.334611111,0.017388889,0.000117
137158,Cuenca Honda,HadGEM2-ES,12,4.011111111,3.485666667,0.142388889,0.011379056
13178,Cuenca Honda,HadGEM2-ES,1,0.187037037,0.187435185,0,0
13178,Cuenca Honda,HadGEM2-ES,2,0.235185185,0.234638889,3.70E-05,0
13178,Cuenca Honda,HadGEM2-ES,3,0.124074074,0.124148148,1.85E-05,0
13178,Cuenca Honda,HadGEM2-ES,4,0.013888889,0.014657407,0,0
13178,Cuenca Honda,HadGEM2-ES,5,0.043518519,0.043435185,0,0
13178,Cuenca Honda,HadGEM2-ES,6,0.048148148,0.046583333,0,0
13178,Cuenca Honda,HadGEM2-ES,7,0.077777778,0.079425926,0,0
13178,Cuenca Honda,HadGEM2-ES,8,0.083333333,0.082925926,0,0
13178,Cuenca Honda,HadGEM2-ES,9,0.072222222,0.072407407,0,0
13178,Cuenca Honda,HadGEM2-ES,10,0.014814815,0.014601852,0,0
13178,Cuenca Honda,HadGEM2-ES,11,0.025,0.025046296,0,0
13178,Cuenca Honda,HadGEM2-ES,12,0.069444444,0.069083333,0,0
1392,Cuenca Pariñas,HadGEM2-ES,1,42.79722222,13.04192361,15.57179861,8.596906908
1392,Cuenca Pariñas,HadGEM2-ES,2,79.57083333,29.42254167,25.89504861,16.10286833
1392,Cuenca Pariñas,HadGEM2-ES,3,155.7215278,47.61323611,66.12716667,37.54759722
1392,Cuenca Pariñas,HadGEM2-ES,4,82.67777778,28.94380556,68.5599375,42.05540833
1392,Cuenca Pariñas,HadGEM2-ES,5,13.03611111,8.442020833,27.52516667,14.96463333
1392,Cuenca Pariñas,HadGEM2-ES,6,4.021527778,2.431006944,15.95571528,8.444586111
1392,Cuenca Pariñas,HadGEM2-ES,7,0.670138889,1.303298611,9.897034722,4.737788889
1392,Cuenca Pariñas,HadGEM2-ES,8,0.113194444,0.859597222,6.847611111,3.102817944
1392,Cuenca Pariñas,HadGEM2-ES,9,0.10625,0.793006944,4.7630625,2.093168022
1392,Cuenca Pariñas,HadGEM2-ES,10,2.622916667,2.633854167,3.590263889,1.422406922
1392,Cuenca Pariñas,HadGEM2-ES,11,1.121527778,1.805854167,2.611388889,0.984863611
1392,Cuenca Pariñas,HadGEM2-ES,12,14.39791667,5.280013889,5.272034722,2.393883508
13772,Cuenca Chicama,HadGEM2-ES,1,87.58787879,33.6685,29.44541414,36.41156667
13772,Cuenca Chicama,HadGEM2-ES,2,118.8164141,46.26256818,50.14410606,73.2785
13772,Cuenca Chicama,HadGEM2-ES,3,195.9704545,64.39730808,92.1962803,114.1444444
13772,Cuenca Chicama,HadGEM2-ES,4,69.7010101,46.93967172,55.31757323,80.60533333
13772,Cuenca Chicama,HadGEM2-ES,5,11.29318182,13.51618939,25.59232576,41.47286111
13772,Cuenca Chicama,HadGEM2-ES,6,2.677272727,2.814704545,15.10140404,26.31727778
13772,Cuenca Chicama,HadGEM2-ES,7,0.918434343,1.127691919,10.87402525,18.15365
13772,Cuenca Chicama,HadGEM2-ES,8,2.341666667,2.206462121,7.910479798,12.78767194
13772,Cuenca Chicama,HadGEM2-ES,9,4.528787879,4.190964646,5.660388889,9.110768181
13772,Cuenca Chicama,HadGEM2-ES,10,20.20681818,14.46061111,5.607977273,8.211422222
13772,Cuenca Chicama,HadGEM2-ES,11,23.13257576,16.84380051,5.961353535,8.755185833
13772,Cuenca Chicama,HadGEM2-ES,12,51.5479798,26.61115152,12.07537879,16.09590833
137716,Cuenca Moche,HadGEM2-ES,1,46.31805556,20.27592361,9.022791667,11.29651389
137716,Cuenca Moche,HadGEM2-ES,2,67.20833333,28.83471528,18.92461806,26.54244444
137716,Cuenca Moche,HadGEM2-ES,3,83.43958333,38.028375,27.45802083,35.31275
137716,Cuenca Moche,HadGEM2-ES,4,30.85138889,23.88952778,20.33711806,28.97022222
137716,Cuenca Moche,HadGEM2-ES,5,7.795833333,7.391006944,13.95411111,19.70511111
137716,Cuenca Moche,HadGEM2-ES,6,3.767361111,3.5129375,9.727423611,14.15162222
137716,Cuenca Moche,HadGEM2-ES,7,1.118055556,1.069513889,7.352909722,10.33289722
137716,Cuenca Moche,HadGEM2-ES,8,2.161111111,2.015701389,5.4504375,7.522106389
137716,Cuenca Moche,HadGEM2-ES,9,5.602083333,5.018416667,4.1003125,5.650730556
137716,Cuenca Moche,HadGEM2-ES,10,11.26875,9.964673611,3.716638889,4.788083333
137716,Cuenca Moche,HadGEM2-ES,11,13.19305556,11.36917361,3.313715278,4.380442222
137716,Cuenca Moche,HadGEM2-ES,12,23.28680556,17.29128472,3.971006944,4.933883056
13155,Int 13155,HadGEM2-ES,1,10.96666667,9.994027778,0.105222222,0.000674167
13155,Int 13155,HadGEM2-ES,2,12.26944444,11.13963889,0.173777778,0.000945228
13155,Int 13155,HadGEM2-ES,3,6.319444444,7.60125,0.096083333,2.80E-05
13155,Int 13155,HadGEM2-ES,4,0.513888889,1.102833333,0.005472222,0
13155,Int 13155,HadGEM2-ES,5,0.544444444,0.534638889,0.002694444,0
13155,Int 13155,HadGEM2-ES,6,1.344444444,1.281361111,0.006083333,0
13155,Int 13155,HadGEM2-ES,7,0.736111111,0.790527778,0.007416667,4.59E-05
13155,Int 13155,HadGEM2-ES,8,2.991666667,2.771611111,0.024472222,0.000325977
13155,Int 13155,HadGEM2-ES,9,0.475,0.679833333,0.003472222,0
13155,Int 13155,HadGEM2-ES,10,0.344444444,0.318083333,5.00E-04,0
13155,Int 13155,HadGEM2-ES,11,1.336111111,1.334777778,0.006305556,0
13155,Int 13155,HadGEM2-ES,12,2.597222222,2.446833333,0.010583333,0
13157,Int 13157,HadGEM2-ES,1,0.943518519,0.939657407,3.70E-05,0
13157,Int 13157,HadGEM2-ES,2,0.213888889,0.219851852,1.85E-05,0
13157,Int 13157,HadGEM2-ES,3,0.281481481,0.281944444,9.26E-06,0
13157,Int 13157,HadGEM2-ES,4,0.483333333,0.443240741,2.78E-05,0
13157,Int 13157,HadGEM2-ES,5,1.810185185,1.665888889,0.00037037,0
13157,Int 13157,HadGEM2-ES,6,0.262962963,0.438601852,0.000324074,0
13157,Int 13157,HadGEM2-ES,7,0.326851852,0.333851852,0.000138889,0
13157,Int 13157,HadGEM2-ES,8,1.658333333,1.582537037,0.00012963,0
13157,Int 13157,HadGEM2-ES,9,1.924074074,1.892259259,0.000425926,0
13157,Int 13157,HadGEM2-ES,10,0.155555556,0.262398148,0.000268519,0
13157,Int 13157,HadGEM2-ES,11,0.053703704,0.054555556,9.26E-05,0
13157,Int 13157,HadGEM2-ES,12,0.247222222,0.244064815,9.26E-06,0
1394,Cuenca Tumbes,MPI-ESM-LR,1,88.19490741,30.04872531,29.59282099,53.80172222
1394,Cuenca Tumbes,MPI-ESM-LR,2,233.2955247,56.24340741,81.4927963,169.6685833
1394,Cuenca Tumbes,MPI-ESM-LR,3,229.8470679,81.18049074,106.9226173,206.9761944
1394,Cuenca Tumbes,MPI-ESM-LR,4,147.6195988,62.19862346,95.59409877,197.4655833
1394,Cuenca Tumbes,MPI-ESM-LR,5,33.06450617,20.24276852,65.09231327,136.1892778
1394,Cuenca Tumbes,MPI-ESM-LR,6,4.083179012,4.620558642,41.49706481,90.12630556
1394,Cuenca Tumbes,MPI-ESM-LR,7,0.843055556,1.402430556,30.34033951,62.27300278
1394,Cuenca Tumbes,MPI-ESM-LR,8,0.463117284,0.83992284,21.67218827,43.24411111
1394,Cuenca Tumbes,MPI-ESM-LR,9,1.590432099,1.747490741,15.22501852,30.38890833
1394,Cuenca Tumbes,MPI-ESM-LR,10,19.29089506,14.21136265,12.78388117,23.53306111
1394,Cuenca Tumbes,MPI-ESM-LR,11,37.18981481,19.6465571,14.2340108,25.33317778
1394,Cuenca Tumbes,MPI-ESM-LR,12,43.38595679,20.43451698,16.18623765,28.35355833
4964,Cuenca Tarau,MPI-ESM-LR,1,238.9087963,58.69428241,113.1691204,95.11611111
4964,Cuenca Tarau,MPI-ESM-LR,2,240.1944444,62.07176389,128.9934491,122.2652778
4964,Cuenca Tarau,MPI-ESM-LR,3,189.3712963,94.76263426,131.8224306,113.0188889
4964,Cuenca Tarau,MPI-ESM-LR,4,141.4930556,74.41166204,112.3588241,92.23083333
4964,Cuenca Tarau,MPI-ESM-LR,5,39.05925926,27.41972685,81.48056481,61.27
4964,Cuenca Tarau,MPI-ESM-LR,6,26.19074074,17.00109259,49.72429167,39.91766667
4964,Cuenca Tarau,MPI-ESM-LR,7,11.30277778,12.02107407,34.66417593,27.83158333
4964,Cuenca Tarau,MPI-ESM-LR,8,31.13657407,21.245,24.69558333,19.65094444
4964,Cuenca Tarau,MPI-ESM-LR,9,48.83888889,33.70649074,19.90892593,17.23861111
4964,Cuenca Tarau,MPI-ESM-LR,10,156.0171296,54.01726852,31.91234259,23.91619444
4964,Cuenca Tarau,MPI-ESM-LR,11,180.0763889,54.2841713,62.28905093,54.3115
4964,Cuenca Tarau,MPI-ESM-LR,12,175.1898148,56.65983796,86.43693519,76.77163889
4969,Int Alto Yurúa,MPI-ESM-LR,1,301.8262077,58.46226932,133.9494372,449.8286111
4969,Int Alto Yurúa,MPI-ESM-LR,2,202.6291063,61.95660024,130.845837,518.0852778
4969,Int Alto Yurúa,MPI-ESM-LR,3,156.3322464,91.42143841,118.0243708,410.5152778
4969,Int Alto Yurúa,MPI-ESM-LR,4,140.4568841,74.58630556,95.64346981,346.9163889
4969,Int Alto Yurúa,MPI-ESM-LR,5,52.1281401,31.31222947,71.22205918,253.6247222
4969,Int Alto Yurúa,MPI-ESM-LR,6,23.40990338,17.34725966,45.21746014,164.1805556
4969,Int Alto Yurúa,MPI-ESM-LR,7,11.83297101,12.3387657,31.28232005,108.9402778
4969,Int Alto Yurúa,MPI-ESM-LR,8,55.64541063,25.38814251,26.56311473,85.19527778
4969,Int Alto Yurúa,MPI-ESM-LR,9,60.13043478,34.88995411,25.34423671,83.68011111
4969,Int Alto Yurúa,MPI-ESM-LR,10,145.9929952,53.85470652,38.28683937,118.5264722
4969,Int Alto Yurúa,MPI-ESM-LR,11,145.1358696,51.82015338,60.49511111,203.3108333
4969,Int Alto Yurúa,MPI-ESM-LR,12,159.4199275,56.00105314,73.1704843,239.7158333
49269,Int Alto Acre,MPI-ESM-LR,1,257.8400463,70.59736806,120.5441343,154.8763889
49269,Int Alto Acre,MPI-ESM-LR,2,187.4152778,67.49292593,109.9403148,165.0277778
49269,Int Alto Acre,MPI-ESM-LR,3,133.9972222,83.34729861,80.73357639,103.7188889
49269,Int Alto Acre,MPI-ESM-LR,4,102.5793981,64.80040046,52.2762037,65.38388889
49269,Int Alto Acre,MPI-ESM-LR,5,41.97916667,28.9556875,34.64647454,46.07194444
49269,Int Alto Acre,MPI-ESM-LR,6,11.32962963,12.58897454,21.71196528,29.54444444
49269,Int Alto Acre,MPI-ESM-LR,7,13.22615741,12.93594213,15.52312731,19.39638889
49269,Int Alto Acre,MPI-ESM-LR,8,15.4037037,14.68929398,11.37867824,13.92525
49269,Int Alto Acre,MPI-ESM-LR,9,72.40277778,40.24747685,13.09828472,15.55358333
49269,Int Alto Acre,MPI-ESM-LR,10,134.7766204,61.64133102,34.50856944,51.08555556
49269,Int Alto Acre,MPI-ESM-LR,11,90.75277778,54.78609722,40.65522685,63.87555556
49269,Int Alto Acre,MPI-ESM-LR,12,128.2321759,62.04668287,44.95052778,63.17111111
49289,Int Alto Iaco,MPI-ESM-LR,1,270.1555556,76.27018519,153.7716204,71.36722222
49289,Int Alto Iaco,MPI-ESM-LR,2,146.65,68.12874074,101.639787,58.30333333
49289,Int Alto Iaco,MPI-ESM-LR,3,146.7018519,86.51239815,75.47242593,36.83694444
49289,Int Alto Iaco,MPI-ESM-LR,4,103.4018519,67.28127778,50.11187037,24.32972222
49289,Int Alto Iaco,MPI-ESM-LR,5,48.33518519,32.23589815,31.82051852,14.95511111
49289,Int Alto Iaco,MPI-ESM-LR,6,13.06574074,14.72003704,19.28181481,9.448833333
49289,Int Alto Iaco,MPI-ESM-LR,7,7.693518519,9.538277778,13.32419444,6.244722222
49289,Int Alto Iaco,MPI-ESM-LR,8,18.09907407,16.59688889,9.810111111,4.469305556
49289,Int Alto Iaco,MPI-ESM-LR,9,66.42407407,41.81639815,10.57709259,5.368527778
49289,Int Alto Iaco,MPI-ESM-LR,10,255.3898148,72.92662037,98.518,46.10944444
49289,Int Alto Iaco,MPI-ESM-LR,11,92.03148148,59.59755556,64.49552778,37.55638889
49289,Int Alto Iaco,MPI-ESM-LR,12,201.2157407,73.14915741,86.19077778,43.58194444
49299,Int 49299,MPI-ESM-LR,1,228.4895833,59.10334306,117.1835257,791.5961111
49299,Int 49299,MPI-ESM-LR,2,240.4435417,62.33573056,133.235234,1042.771111
49299,Int 49299,MPI-ESM-LR,3,163.2119444,90.06889583,131.1871326,937.6841667
49299,Int 49299,MPI-ESM-LR,4,86.44861111,61.10355833,97.97988125,715.8338889
49299,Int 49299,MPI-ESM-LR,5,55.385625,28.88991319,67.20756111,475.9805556
49299,Int 49299,MPI-ESM-LR,6,23.67368056,16.18799028,45.04154722,321.4911944
49299,Int 49299,MPI-ESM-LR,7,13.21354167,12.64431667,32.00204722,219.7856389
49299,Int 49299,MPI-ESM-LR,8,29.50618056,19.38549653,23.23395208,152.5435833
49299,Int 49299,MPI-ESM-LR,9,65.775,34.52472917,20.99100486,137.3813889
49299,Int 49299,MPI-ESM-LR,10,151.7104861,53.10292222,35.90357917,212.3095
49299,Int 49299,MPI-ESM-LR,11,199.6500694,54.83714861,70.31139236,462.4260556
49299,Int 49299,MPI-ESM-LR,12,195.3879167,58.44811597,94.74474792,638.3016667
174,Cuenca Ilpa,MPI-ESM-LR,1,101.0020833,80.62323611,8.8215625,4.213641667
174,Cuenca Ilpa,MPI-ESM-LR,2,117.5868056,75.88858333,14.88922917,8.144461111
174,Cuenca Ilpa,MPI-ESM-LR,3,82.14097222,71.54247222,13.00348611,6.453030556
174,Cuenca Ilpa,MPI-ESM-LR,4,43.33402778,48.339625,8.1371875,4.116173333
174,Cuenca Ilpa,MPI-ESM-LR,5,4.636805556,21.31253472,3.895645833,1.8463325
174,Cuenca Ilpa,MPI-ESM-LR,6,3.358333333,12.69438889,2.484013889,1.1568055
174,Cuenca Ilpa,MPI-ESM-LR,7,3.29375,11.29034028,1.887125,0.812186611
174,Cuenca Ilpa,MPI-ESM-LR,8,9.395138889,13.96929167,1.507791667,0.588365722
174,Cuenca Ilpa,MPI-ESM-LR,9,25.62152778,22.3290625,1.682972222,0.644342778
174,Cuenca Ilpa,MPI-ESM-LR,10,47.78541667,38.41409722,2.716180556,1.117651944
174,Cuenca Ilpa,MPI-ESM-LR,11,63.15069444,48.73066667,3.814263889,1.705444722
174,Cuenca Ilpa,MPI-ESM-LR,12,95.60347222,68.21138194,5.654006944,2.516583333
156,Cuenca Callaccame,MPI-ESM-LR,1,121.5333333,79.16935417,12.40684722,4.981369444
156,Cuenca Callaccame,MPI-ESM-LR,2,124.5208333,75.10745833,22.94646528,9.924516667
156,Cuenca Callaccame,MPI-ESM-LR,3,61.53333333,63.66835417,11.95754861,4.543741667
156,Cuenca Callaccame,MPI-ESM-LR,4,45.69097222,45.46927778,9.101631944,3.3653925
156,Cuenca Callaccame,MPI-ESM-LR,5,5.7375,21.50188194,3.3801875,1.175741761
156,Cuenca Callaccame,MPI-ESM-LR,6,6.711805556,14.17109722,2.465277778,0.838680722
156,Cuenca Callaccame,MPI-ESM-LR,7,8.216666667,14.36365278,2.061333333,0.677856889
156,Cuenca Callaccame,MPI-ESM-LR,8,12.97708333,16.67770833,1.774555556,0.531017356
156,Cuenca Callaccame,MPI-ESM-LR,9,25.08611111,24.22104167,2.104576389,0.603710897
156,Cuenca Callaccame,MPI-ESM-LR,10,44.59513889,36.78116667,3.741645833,1.093767719
156,Cuenca Callaccame,MPI-ESM-LR,11,72.94097222,51.56146528,7.327701389,2.759269167
156,Cuenca Callaccame,MPI-ESM-LR,12,72.28055556,61.97890278,4.781777778,1.894386389
155,Int 0155,MPI-ESM-LR,1,131.1194444,80.16277778,8.381388889,1.560088611
155,Int 0155,MPI-ESM-LR,2,81.69166667,68.44909722,7.602694444,1.630258056
155,Int 0155,MPI-ESM-LR,3,40.10694444,53.19866667,3.889055556,0.760942639
155,Int 0155,MPI-ESM-LR,4,31.48055556,37.26956944,2.687208333,0.532855375
155,Int 0155,MPI-ESM-LR,5,4.118055556,16.93026389,1.469930556,0.269795203
155,Int 0155,MPI-ESM-LR,6,6.518055556,11.79540278,0.990097222,0.185055508
155,Int 0155,MPI-ESM-LR,7,5.606944444,11.23626389,0.799680556,0.142825961
155,Int 0155,MPI-ESM-LR,8,10.48472222,13.284,0.636458333,0.107714036
155,Int 0155,MPI-ESM-LR,9,14.83888889,17.82519444,0.510166667,0.082253325
155,Int 0155,MPI-ESM-LR,10,19.07777778,22.36034722,0.558027778,0.088943171
155,Int 0155,MPI-ESM-LR,11,61.66666667,41.650125,2.359111111,0.457008006
155,Int 0155,MPI-ESM-LR,12,61.52638889,54.69651389,1.931041667,0.370428792
157,Int 0157,MPI-ESM-LR,1,136.0493056,83.58327778,21.282875,10.06263861
157,Int 0157,MPI-ESM-LR,2,139.1715278,76.44795139,35.30482639,19.81092778
157,Int 0157,MPI-ESM-LR,3,94.72291667,71.23305556,28.52486806,14.41348333
157,Int 0157,MPI-ESM-LR,4,52.19652778,48.98672222,18.41354167,9.386012778
157,Int 0157,MPI-ESM-LR,5,5.645138889,22.3595,7.010631944,3.276637
157,Int 0157,MPI-ESM-LR,6,6.977083333,14.62859028,4.631347222,2.240980751
157,Int 0157,MPI-ESM-LR,7,8.184722222,14.68048611,3.686041667,1.698903833
157,Int 0157,MPI-ESM-LR,8,13.97152778,16.92882639,2.960222222,1.354208975
157,Int 0157,MPI-ESM-LR,9,40.72291667,28.2111875,4.917576389,2.712422417
157,Int 0157,MPI-ESM-LR,10,37.29722222,37.37161806,4.206506944,2.183739722
157,Int 0157,MPI-ESM-LR,11,72.51527778,50.09361111,8.425090278,4.027494444
157,Int 0157,MPI-ESM-LR,12,90.75972222,66.27435417,8.074902778,3.91494
179,Int Ramis,MPI-ESM-LR,1,106.0611111,87.56113889,4.627694444,186.4669444
179,Int Ramis,MPI-ESM-LR,2,95.05,76.68391667,5.685116667,217.71
179,Int Ramis,MPI-ESM-LR,3,75.28388889,73.83738333,6.432344444,202.8844444
179,Int Ramis,MPI-ESM-LR,4,37.35333333,58.01503333,3.901894444,121.7036111
179,Int Ramis,MPI-ESM-LR,5,9.808333333,44.62768889,2.295716667,49.64894444
179,Int Ramis,MPI-ESM-LR,6,4.977222222,35.22028333,1.516272222,28.72197222
179,Int Ramis,MPI-ESM-LR,7,4.112777778,35.6427,1.179494444,19.53933333
179,Int Ramis,MPI-ESM-LR,8,7.132777778,39.72193889,0.871033333,12.54619444
179,Int Ramis,MPI-ESM-LR,9,36.21888889,48.849,1.164977778,13.24163333
179,Int Ramis,MPI-ESM-LR,10,65.63944444,66.22698333,2.200233333,31.32477778
179,Int Ramis,MPI-ESM-LR,11,64.76444444,70.39117222,2.587516667,63.6807
179,Int Ramis,MPI-ESM-LR,12,96.36833333,79.58618889,3.011344444,103.68
16,Cuenca Ilave,MPI-ESM-LR,1,126.5118889,75.90960667,17.71193667,46.78958333
16,Cuenca Ilave,MPI-ESM-LR,2,135.1944444,71.47565222,34.60241222,105.3783056
16,Cuenca Ilave,MPI-ESM-LR,3,95.378,67.58074111,30.24006222,89.06152778
16,Cuenca Ilave,MPI-ESM-LR,4,45.94422222,44.66313,16.98756,54.64799444
16,Cuenca Ilave,MPI-ESM-LR,5,4.354666667,18.89224889,7.324302222,23.55408083
16,Cuenca Ilave,MPI-ESM-LR,6,2.808666667,10.93360444,4.481996667,13.79863889
16,Cuenca Ilave,MPI-ESM-LR,7,3.769777778,9.806422222,3.444283333,9.765830556
16,Cuenca Ilave,MPI-ESM-LR,8,11.365,12.37960667,2.99085,7.362361111
16,Cuenca Ilave,MPI-ESM-LR,9,22.14177778,18.53387333,3.076204444,6.745802778
16,Cuenca Ilave,MPI-ESM-LR,10,26.98922222,26.58935556,2.928913333,6.855158333
16,Cuenca Ilave,MPI-ESM-LR,11,48.64233333,37.31102556,4.625197778,11.430725
16,Cuenca Ilave,MPI-ESM-LR,12,80.04588889,54.77777667,6.502126667,15.72303333
176,Cuenca Coata,MPI-ESM-LR,1,129.7701852,83.83773519,26.53106481,45.81166667
176,Cuenca Coata,MPI-ESM-LR,2,133.607037,75.64636852,35.76359074,71.10605556
176,Cuenca Coata,MPI-ESM-LR,3,119.1088889,74.87372037,37.89748889,74.92855556
176,Cuenca Coata,MPI-ESM-LR,4,51.98925926,50.82614259,19.10471481,45.11851944
176,Cuenca Coata,MPI-ESM-LR,5,5.257962963,21.42817037,6.264911111,14.2652275
176,Cuenca Coata,MPI-ESM-LR,6,2.842777778,11.95122407,3.813885185,8.196889167
176,Cuenca Coata,MPI-ESM-LR,7,3.86037037,10.82008148,3.09087037,6.022536944
176,Cuenca Coata,MPI-ESM-LR,8,7.366851852,12.63266852,2.397801852,4.164517972
176,Cuenca Coata,MPI-ESM-LR,9,21.27925926,18.85879074,2.906207407,4.177324444
176,Cuenca Coata,MPI-ESM-LR,10,49.14944444,35.31405556,5.908807407,8.874602778
176,Cuenca Coata,MPI-ESM-LR,11,76.18037037,49.7303963,12.17780741,18.572675
176,Cuenca Coata,MPI-ESM-LR,12,102.6961111,67.33618519,15.87330185,23.49944444
19,Cuenca Azángaro,MPI-ESM-LR,1,151.5712963,88.49234074,39.27376296,117.3852778
19,Cuenca Azángaro,MPI-ESM-LR,2,117.8192593,75.41012222,34.91455185,126.0866667
19,Cuenca Azángaro,MPI-ESM-LR,3,102.4257407,74.40942778,31.9643,103.1316667
19,Cuenca Azángaro,MPI-ESM-LR,4,55.0087037,54.45466296,18.77915556,65.28947222
19,Cuenca Azángaro,MPI-ESM-LR,5,16.68055556,28.85775556,9.622603704,32.82513889
19,Cuenca Azángaro,MPI-ESM-LR,6,6.705925926,16.27637593,5.77687963,19.58480556
19,Cuenca Azángaro,MPI-ESM-LR,7,5.54962963,13.43171667,4.246335185,13.14766667
19,Cuenca Azángaro,MPI-ESM-LR,8,7.533888889,13.85126667,3.064061111,8.42525
19,Cuenca Azángaro,MPI-ESM-LR,9,37.92259259,26.69381111,4.121511111,8.853827778
19,Cuenca Azángaro,MPI-ESM-LR,10,75.53907407,51.20552778,8.451809259,18.50497222
19,Cuenca Azángaro,MPI-ESM-LR,11,89.17333333,63.7153963,13.60087222,33.9818
19,Cuenca Azángaro,MPI-ESM-LR,12,143.4062963,80.72253519,27.44068704,68.66305556
